1302;591110201;PRODUÇÃO DE FILMES PARA PUBLICIDADE
1302;591119901;ATIVIDADES DE PRODUÇÃO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE
1302;591119902;FILMAGEM DE PROGRAMAS DE TELEVISAO POR PRODUTORES INDEPENDENTES
1301;591200101;SERVIÇOS DE DUBLAGEM
1301;591200201;SERVIÇOS DE MIXAGEM SONORA EM PRODUÇÃO AUDIOVISUAL
1302;591209901;ATIVIDADES DE PÓS-PRODUÇÃO CINEMATOGRÁFICA, DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO NÃO ESPECIFICADAS ANTERIORMENTE
1010;591380001;DISTRIBUIÇÃO CINEMATOGRÁFICA, DE VÍDEO E DE PROGRAMAS DE TELEVISÃO
1202;591460001;ATIVIDADES DE EXIBIÇÃO CINEMATOGRÁFICA
302;591460002;ESPAÇO CULTURAL DE PROJEÇÃO DE FILMES E VÍDEOS
1301;592010001;ATIVIDADES DE GRAVAÇÃO DE SOM E DE EDIÇÃO DE MÚSICA
9907;601010001;ATIVIDADES DE RÁDIO
1212;601010002;BROADCASTING EM RÁDIO
1212;601010003;SERVIÇOS DE CANAIS DE MÚSICA
9907;602170001;ATIVIDADES DE TELEVISÃO ABERTA
1724;602250101;PROGRAMADORAS
1724;602250101;PROGRAMADORAS
1005;602250201;ATIVIDADES RELACIONADAS À TELEVISÃO POR ASSINATURA, EXCETO PROGRAMADORAS
103;614180002;ACESSO À INTERNET POR OPERADORAS DE TELEVISÃO A CABO
103;614340002;ACESSO À INTERNET POR TELEVISÃO POR SATÉLITE
103;619060101;PROVEDORES DE ACESSO ÀS REDES DE COMUNICAÇÕES
103;619060201;PROVEDORES DE VOZ SOBRE PROTOCOLO INTERNET - VOIP
1401;619069901;SERVIÇOS DE MANUTENÇÃO DE LINHAS DE TELEFONES
3101;619069902;SERVIÇOS DE INSTALAÇÃO DE LINHAS DE TELEFONES
1102;619069903;SERVIÇOS DE RASTREAMENTO POR SATELITE
3101;619069904;SERVIÇOS DE MANUTENÇÃO DE SUPORTES PARA CIRCUITOS DE DADOS
3101;619069905;SERVIÇOS DE INSTALAÇÃO DE SUPORTES PARA CIRCUITOS DE DADOS
3101;619069906;SERVIÇOS DE RECARGA DE TELEFONE CELULAR (EXCETO VENDA DE CARTÃO TELEFÔNICO)
3101;619069999;OUTRAS ATIVIDADES DE TELECOMUNICAÇOES NAO ESPECIFICADAS ANTERIORMENTE
101;620150001;ANÁLISE DE SISTEMAS SOB ENCOMENDA
104;620150002;ELABORAÇÃO DE PROGRAMAS DE BANCO DE DADOS SOB ENCOMENDA
104;620150003;FORNECIMENTO DE DOCUMENTAÇÃO DE PROGRAMAS DE COMPUTADOR DESENVOLVIDOS SOB ENCOMENDA
104;620150099;DESENVOLVIMENTO DE PROGRAMAS DE COMPUTADOR SOB ENCOMENDA
101;620150101;ANÁLISE DE SISTEMAS SOB ENCOMENDA
104;620150102;ELABORAÇÃO DE PROGRAMAS DE BANCO DE DADOS SOB ENCOMENDA
104;620150103;FORNECIMENTO DE DOCUMENTAÇÃO DE PROGRAMAS DE COMPUTADOR DESENVOLVIDOS SOB ENCOMENDA
104;620150199;DESENVOLVIMENTO DE PROGRAMAS DE COMPUTADOR SOB ENCOMENDA
108;620150201;WEB DESIGN
108;620150202;CONFECÇÃO DE PÁGINA NA INTERNET
101;620230001;DESENVOLVIMENTO DE PROGRAMAS DE COMPUTADOR CUSTOMIZAVEIS
105;620230002;LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR CUSTOMIZAVEIS
1009;620230003;REPRESENTAÇÃO DE SOFTWARE CUSTOMIZAVEIS
101;620310001;DESENVOLVIMENTO DE PROGRAMAS DE COMPUTADOR NAO-CUSTOMIZAVEIS
102;620310002;ATIVIDADES DE PROGRAMAÇÃO COM O USO DE LINGUAGENS DE PROGRAMAÇÃO
1009;620310003;REPRESENTAÇÃO DE PROGRAMAS DE INFORMATICA NAO-CUSTOMIZAVEIS
105;620310004;LICENCIAMENTO DE PROGRAMAS DE INFORMATICA NAO-CUSTOMIZAVEIS
106;620400001;CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO
107;620400002;SERVIÇOS DE EDIÇÃO DE SITE, BANCO DE DADOS E SOFTWARE SOB ENCOMENDA
107;620910001;SUPORTE TÉCNICO, MANUTENÇÃO E OUTROS SERVIÇOS EM TECNOLOGIA DA INFORMAÇÃO
108;620910002;SERVIÇOS DE DESENHO DE PAGINAS PARA A INTERNET - WEB DESIGN
108;620910003;SERVIÇOS DE  CONFECÇÃO DE PAGINAS PARA A INTERNET
1209;631190001;ALUGUEL DE HORA EM COMPUTADOR
103;631190003;DIGITALIZAÇÃO PARA ENTRADA DE DADOS
103;631190004;SERVIÇOS DE HOSPEDAGEM DE PÁGINAS, SITES E DADOS - WEB HOSTING
103;631190099;TRATAMENTO DE DADOS, PROVEDORES DE SERVIÇOS DE APLICAÇÃO E SERVIÇOS DE HOSPEDAGEM NA INTERNET
1010;631940001;SERVIÇOS DE DISTRIBUIÇÃO ON LINE DE CONTEÚDO
1701;631940002;SERVIÇO DE DE CERTIFICAÇÃO DIGITAL
109;631940003;SERVIÇOS DE DISPONIBILIZAÇÃO DE MUSICA ATRAVES DA INTERNET
109;631940003;SERVIÇOS DE DISPONIBILIZAÇÃO DE MUSICA ATRAVES DA INTERNET
103;631940004;SERVIÇOS DE HOSPEDAGEM DE PAGINAS, SITES E DADOS - WEB HOSTING
103;631940005;SITE DE BUSCA NA INTERNET
109;631940006;SERVIÇOS DE DISPONIBILIZAÇÃO DE ÁUDIO, VÍDEO, IMAGEM E TEXTO POR MEIO DA INTERNET
109;631940006;SERVIÇOS DE DISPONIBILIZAÇÃO DE ÁUDIO, VÍDEO, IMAGEM E TEXTO POR MEIO DA INTERNET
1701;631940007;SERVIÇO DE CERTIFICAÇÃO DIGITAL PRESTADO A SEUS ASSOCIADOS POR ASSOCIAÇÃO PRIVADA SEM FINS LUCRATIVOS 
103;631940099;PORTAIS, PROVEDORES DE CONTEUDO E OUTROS SERVIÇOS DE INFORMAÇÃO NA INTERNET
103;631940101;SITE DE BUSCA NA INTERNET
1007;639170001;AGÊNCIAS DE NOTÍCIAS
1007;639170001;AGÊNCIAS DE NOTÍCIAS
1701;639920001;OUTRAS ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO NÃO ESPECIFICADAS ANTERIORMENTE
1502;642120001;BANCOS COMERCIAIS
1502;642120002;ABERTURA DE CONTAS EM GERAL
1504;642120003;FORNECIMENTO OU EMISSAO DE ATESTADOS EM GERAL, INCLUSIVE ATESTADO DE IDONEIDADE, ATESTADO DE CAPACIDADE FINANCEIRA E CONGENERES.
1505;642120004;CADASTRO, ELABORAÇÃO DE FICHA CADASTRAL, RENOVAÇÃO CADASTRAL E CONGENERES, INCLUSAO OU EXCLUSAO NO CADASTRO DE EMITENTES DE CHEQUES SEM FUNDOS CCF OU EM QUAISQUER OUTROS BANCOS CADASTRAIS.
1506;642120005;EMISSAO, REEMISSAO E FORNECIMENTO DE AVISOS, COMPROVANTES E DOCUMENTOS EM GERAL
1511;642120006;DEVOLUÇÃO DE TITULOS, PROTESTO DE TITULOS, SUSTAÇÃO DE PROTESTO, MANUTENÇÃO DE TITULOS, REAPRESENTAÇÃO DE TITULOS, E DEMAIS SERVIÇOS A ELES RELACIONADOS.
1513;642120007;SERVIÇOS RELACIONADOS A OPERAÇOES DE CÂMBIO EM GERAL
1514;642120008;FORNECIMENTO, EMISSAO, REEMISSAO, RENOVAÇÃO E MANUTENÇÃO DE CARTOES E CONGENERES
1515;642120009;COMPENSAÇÃO DE CHEQUES E TITULOS QUAISQUER
1516;642120010;EMISSAO, REEMISSAO, LIQUIDAÇÃO, ALTERAÇÃO, CANCELAMENTO E BAIXA DE ORDENS DE PAGAMENTO E SIMILARES
1517;642120011;EMISSAO, FORNECIMENTO, DEVOLUÇÃO, SUSTAÇÃO, CANCELAMENTO E OPOSIÇÃO DE CHEQUES QUAISQUER
1503;642120012;LOCAÇÃO E MANUTENÇÃO DE COFRES PARTICULARES, DE TERMINAIS ELETRÔNICOS, DE TERMINAIS DE ATENDIMENTO E DE BENS E EQUIPAMENTOS EM GERAL
1518;642120013;SERVIÇOS RELACIONADOS A CREDITO IMOBILIARIO, AVALIAÇÃO E VISTORIA DE IMÓVEL OU OBRA, ANALISE TECNICA E JURIDICA, EMISSAO, REEMISSAO, ALTERAÇÃO, TRANSFERENCIA E RENEGOCIAÇÃO DE CONTRATO, EMISSAO E REEMISSAO DO TERMO DE QUITAÇÃO E OS DEMAIS SERVIÇOS RELACIONADOS A CREDITO IMOBILIÁRIO
1507;642120014;ACESSO, MOVIMENTAÇÃO, ATENDIMENTO E CONSULTA A CONTAS EM GERAL, POR QUALQUER MEIO OU PROCESSO, INCLUSIVE POR TELEFONE, FACSIMILE, INTERNET E TELEX, ACESSO A TERMINAIS DE ATENDIMENTO, INCLUSIVE VINTE E QUATRO HORAS; ACESSO A OUTRO BANCO E À REDE COMPARTILHADA; FORNECIMENTO DE SALDO, EXTRATO E AS DEMAIS INFORMAÇÕES RELATIVAS A CONTAS SEM GERAL, POR QUALQUER MEIO OU PROCESSO
1502;642210001;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL
1502;642390001;CAIXAS ECONÔMICAS
1502;642470101;BANCOS COOPERATIVOS
1502;642470201;COOPERATIVAS CENTRAIS DE CRÉDITO
1502;642470301;COOPERATIVAS DE CRÉDITO MÚTUO
1502;642470401;COOPERATIVAS DE CRÉDITO RURAL
1501;643100001;BANCOS MÚLTIPLOS, SEM CARTEIRA COMERCIAL
1501;643100001;BANCOS MÚLTIPLOS, SEM CARTEIRA COMERCIAL
1501;643100001;BANCOS MÚLTIPLOS, SEM CARTEIRA COMERCIAL
1501;643280001;BANCOS DE INVESTIMENTO
1501;643280001;BANCOS DE INVESTIMENTO
1501;643280001;BANCOS DE INVESTIMENTO
1501;643360001;BANCOS DE DESENVOLVIMENTO
1501;643360001;BANCOS DE DESENVOLVIMENTO
1501;643360001;BANCOS DE DESENVOLVIMENTO
1501;643440001;AGÊNCIAS DE FOMENTO
1501;643440001;AGÊNCIAS DE FOMENTO
1501;643440001;AGÊNCIAS DE FOMENTO
1508;643520101;SOCIEDADES DE CRÉDITO IMOBILIÁRIO
1508;643520201;ASSOCIAÇÕES DE POUPANÇA E EMPRÉSTIMO
1508;643520301;COMPANHIAS HIPOTECÁRIAS
1508;643610001;SOCIEDADES DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS
1508;643790001;SOCIEDADES DE CRÉDITO AO MICROEMPREENDEDOR
1513;643870101;BANCOS DE CÂMBIO
1005;643879901;OUTRAS INSTITUIÇÕES DE INTERMEDIAÇÃO NÃO-MONETÁRIA NÃO ESPECIFICADAS ANTERIORMENTE
1509;644090001;ARRENDAMENTO MERCANTIL
1509;644090001;ARRENDAMENTO MERCANTIL
1509;644090001;ARRENDAMENTO MERCANTIL
1501;645060001;SOCIEDADES DE CAPITALIZAÇÃO
1501;645060001;SOCIEDADES DE CAPITALIZAÇÃO
1501;645060001;SOCIEDADES DE CAPITALIZAÇÃO
1711;646110001;HOLDINGS DE INSTITUIÇÕES FINANCEIRAS
1711;646200001;HOLDINGS DE INSTITUIÇÕES NÃO-FINANCEIRAS
1711;646380001;OUTRAS SOCIEDADES DE PARTICIPAÇÃO, EXCETO HOLDINGS
1501;647010101;FUNDOS DE INVESTIMENTO, EXCETO PREVIDENCIÁRIOS E IMOBILIÁRIOS
1501;647010101;FUNDOS DE INVESTIMENTO, EXCETO PREVIDENCIÁRIOS E IMOBILIÁRIOS
1501;647010101;FUNDOS DE INVESTIMENTO, EXCETO PREVIDENCIÁRIOS E IMOBILIÁRIOS
1501;647010201;FUNDOS DE INVESTIMENTO PREVIDENCIÁRIOS
1501;647010201;FUNDOS DE INVESTIMENTO PREVIDENCIÁRIOS
1501;647010201;FUNDOS DE INVESTIMENTO PREVIDENCIÁRIOS
1501;647010301;FUNDOS DE INVESTIMENTO IMOBILIÁRIOS
1501;647010301;FUNDOS DE INVESTIMENTO IMOBILIÁRIOS
1501;647010301;FUNDOS DE INVESTIMENTO IMOBILIÁRIOS
1722;649130001;SOCIEDADES DE FOMENTO MERCANTIL - FACTORING
1722;649130002;ASSESSORIA, ANALISE, AVALIAÇÃO, ATENDIMENTO, CONSULTA, CADASTRO, SELEÇÃO, GERENCIAMENTO DE INFORMAÇÕES, ADMINISTRAÇÃO DE CONTAS A RECEBER OU A PAGAR E, EM GERAL, RELACIONADOS A OPERAÇÕES DE FATURIZAÇÃO (FACTORING).
1004;649130003;AGENCIAMENTO, CORRETAGEM OU INTERMEDIAÇÃO DE CONTRATOS DE FATURIZAÇÃO (FACTORING).
1004;649130003;AGENCIAMENTO, CORRETAGEM OU INTERMEDIAÇÃO DE CONTRATOS DE FATURIZAÇÃO (FACTORING).
1004;649130003;AGENCIAMENTO, CORRETAGEM OU INTERMEDIAÇÃO DE CONTRATOS DE FATURIZAÇÃO (FACTORING).
1002;649210001;SECURITIZAÇÃO DE CRÉDITOS
1501;649300001;ADMINISTRAÇÃO DE CONSÓRCIOS PARA AQUISIÇÃO DE BENS E DIREITOS
1501;649300001;ADMINISTRAÇÃO DE CONSÓRCIOS PARA AQUISIÇÃO DE BENS E DIREITOS
1501;649300001;ADMINISTRAÇÃO DE CONSÓRCIOS PARA AQUISIÇÃO DE BENS E DIREITOS
1501;649990101;CLUBES DE INVESTIMENTO
1501;649990101;CLUBES DE INVESTIMENTO
1501;649990101;CLUBES DE INVESTIMENTO
1501;649990201;SOCIEDADES DE INVESTIMENTO
1501;649990201;SOCIEDADES DE INVESTIMENTO
1501;649990201;SOCIEDADES DE INVESTIMENTO
1501;649990401;CAIXAS DE FINANCIAMENTO DE CORPORAÇÕES
1501;649990401;CAIXAS DE FINANCIAMENTO DE CORPORAÇÕES
1501;649990401;CAIXAS DE FINANCIAMENTO DE CORPORAÇÕES
1508;649990501;CONCESSÃO DE CRÉDITO PELAS OSCIP
1501;649999901;CASAS DE PENHOR
1501;649999901;CASAS DE PENHOR
1501;649999901;CASAS DE PENHOR
1505;649999999;OUTRAS ATIVIDADES DE SERVIÇOS FINANCEIROS NAO ESPECIFICADAS ANTERIORMENTE
2503;651110201;PLANOS DE AUXÍLIO-FUNERAL
423;652010001;SOCIEDADE SEGURADORA DE SEGUROS SAÚDE
423;652010001;SOCIEDADE SEGURADORA DE SEGUROS SAÚDE
423;652010001;SOCIEDADE SEGURADORA DE SEGUROS SAÚDE
422;655020001;PLANOS DE SAUDE
422;655020001;PLANOS DE SAUDE
422;655020001;PLANOS DE SAUDE
423;655020002;OUTROS PLANOS DE SAUDE QUE SE CUMPRAM ATRAVÉS DE SERVIÇOS DE TERCEIROS CONTRATADOS, CREDENCIADOS, COOPERADOS OU APENAS PAGOS PELO OPERADOR DO PLANO MEDIANTE INDICAÇÃO DO BENEFICIÁRIO.
423;655020002;OUTROS PLANOS DE SAUDE QUE SE CUMPRAM ATRAVÉS DE SERVIÇOS DE TERCEIROS CONTRATADOS, CREDENCIADOS, COOPERADOS OU APENAS PAGOS PELO OPERADOR DO PLANO MEDIANTE INDICAÇÃO DO BENEFICIÁRIO.
423;655020002;OUTROS PLANOS DE SAUDE QUE SE CUMPRAM ATRAVÉS DE SERVIÇOS DE TERCEIROS CONTRATADOS, CREDENCIADOS, COOPERADOS OU APENAS PAGOS PELO OPERADOR DO PLANO MEDIANTE INDICAÇÃO DO BENEFICIÁRIO.
1703;661180101;BOLSA DE VALORES
1703;661180201;BOLSA DE MERCADORIAS
1703;661180301;BOLSA DE MERCADORIAS E FUTUROS
1711;661180401;ADMINISTRAÇÃO DE MERCADOS DE BALCÃO ORGANIZADOS
1002;661260101;CORRETORAS DE TÍTULOS E VALORES MOBILIÁRIOS
1002;661260201;DISTRIBUIDORAS DE TÍTULOS E VALORES MOBILIÁRIOS
1001;661260301;CORRETORAS DE CÂMBIO
1002;661260401;CORRETORAS DE CONTRATOS DE MERCADORIAS
1002;661260501;AGENTES DE INVESTIMENTOS EM APLICAÇÕES FINANCEIRAS
1501;661340001;ADMINISTRAÇÃO DE CARTÕES DE CRÉDITO
1501;661340001;ADMINISTRAÇÃO DE CARTÕES DE CRÉDITO
1501;661340001;ADMINISTRAÇÃO DE CARTÕES DE CRÉDITO
1512;661930101;SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA
1510;661930201;CORRESPONDENTES DE INSTITUIÇÕES FINANCEIRAS
1009;661930301;REPRESENTAÇÕES DE BANCOS ESTRANGEIROS
1507;661930401;CAIXAS ELETRÔNICOS
1501;661930501;OPERADORAS DE CARTÕES DE DÉBITO
1501;661930501;OPERADORAS DE CARTÕES DE DÉBITO
1501;661930501;OPERADORAS DE CARTÕES DE DÉBITO
1004;661939901;AGENCIAMENTO, CORRETAGEM OU INTERMEDIAÇÃO DE CONTRATOS DE ARRENDAMENTO MERCANTIL (LEASING)
1004;661939901;AGENCIAMENTO, CORRETAGEM OU INTERMEDIAÇÃO DE CONTRATOS DE ARRENDAMENTO MERCANTIL (LEASING)
1004;661939901;AGENCIAMENTO, CORRETAGEM OU INTERMEDIAÇÃO DE CONTRATOS DE ARRENDAMENTO MERCANTIL (LEASING)
1002;661939902;SERVIÇOS DE INTERMEDIAÇÃO NA OBTENÇÃO DE EMPRÉSTIMOS
1701;661939999;OUTRAS ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS NÃO ESPECIFICADAS ANTERIORMENTE
1801;662150101;PERITOS E AVALIADORES DE SEGUROS
1717;662150201;AUDITORIA E CONSULTORIA ATUARIAL
1001;662230001;CORRETORES E AGENTES DE SEGUROS, DE PLANOS DE PREVIDÊNCIA COMPLEMENTAR E DE SAÚDE
1701;662910001;ATIVIDADES AUXILIARES DOS SEGUROS, DA PREVIDÊNCIA COMPLEMENTAR E DOS PLANOS DE SAÚDE NÃO ESPECIFICADAS ANTERIORMENTE
1711;663040001;ATIVIDADES DE ADMINISTRAÇÃO DE FUNDOS POR CONTRATO OU COMISSÃO
302;681020201;ALUGUEL DE IMÓVEIS PRÓPRIOS
1005;682180101;CORRETAGEM NA COMPRA E VENDA DE IMÓVEIS
2801;682180102;AVALIAÇÃO DE IMÓVEIS
1005;682180201;CORRETAGEM NO ALUGUEL DE IMÓVEIS
1711;682260001;GESTÃO E ADMINISTRAÇÃO DA PROPRIEDADE IMOBILIÁRIA
1711;682260002;ADMINISTRADORAS DE SHOPPING CENTER
1713;691170101;SERVIÇOS ADVOCATÍCIOS
1714;691170201;ATIVIDADES AUXILIARES DA JUSTIÇA
1714;691170202;ARBITRAGEM DE QUALQUER ESPECIE, INCLUSIVE JURIDICA.
1003;691170301;AGENTE DE PROPRIEDADE INDUSTRIAL
301;691170302;CESSAO DE DIREITO DE USO DE MARCAS E DE SINAIS DE PROPAGANDA.
2101;691250001;CARTÓRIOS
1718;692060101;ATIVIDADES DE CONTABILIDADE
1718;692060201;ATIVIDADES DE CONSULTORIA CONTÁBIL
1713;692060202;ATIVIDADES DE CONSULTORIA TRIBUTÁRIA POR ADVOGADOS
1718;692060203;ATIVIDADES DE CONSULTORIA TRIBUTARIA POR PROFISSIONAL DE CONTABILIDADE
1715;692060204;ATIVIDADES DE AUDITORIA CONTABIL E TRIBUTARIA
1715;692060205;ATIVIDADES DE PERÍCIAS CONTÁBEIS E TRIBUTÁRIAS
1701;702040001;ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA
1701;702040002;CONSULTORIA EM NEGOCIAÇÃO TRABALHISTA
1719;702040003;CONSULTORIA FINANCEIRA A EMPRESAS
1716;702040004;ANALISE DE ORGANIZAÇÃO E METODOS
1009;702040005;ATIVIDADE DE LOBISTA
1703;702040006;PLANEJAMENTO E ACOMPANHAMENTO DE PROGRAMAS DE MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS
3501;702040007;ASSESSORIA DE IMPRENSA  E RELAÇÕES PÚBLICAS
701;711110001;SERVIÇOS DE ARQUITETURA
701;711200001;SERVIÇOS DE ENGENHARIA
717;711200002;SERVIÇOS DE FISCALIZAÇÃO DE OBRAS
703;711200003;ELABORAÇÃO DE PROJETOS DE ENGENHARIA
1402;711200004;Serviços Técnicos de Engenharia
718;711970101;SERVIÇOS DE CARTOGRAFIA, TOPOGRAFIA E GEODESIA
701;711970102;SERVIÇOS DE AGRIMENSURA
703;711970103;PROJETOS TOPOGRAFICOS
718;711970201;ATIVIDADES DE ESTUDOS GEOLOGICOS
703;711970202;ELABORAÇÃO DE PROJETOS DE PROSPECÇÃO DE PETRÓLEO E GAS NATURAL
3201;711970301;SERVIÇOS DE DESENHO TÉCNICO RELACIONADOS À ARQUITETURA E ENGENHARIA
1708;711970401;SERVIÇOS DE PERÍCIA TÉCNICA RELACIONADOS À SEGURANÇA DO TRABALHO
718;711979901;SERVIÇOS DE AEROFOTOGRAMETRIA
3101;711979999;ATIVIDADES TECNICAS RELACIONADAS À ENGENHARIA E ARQUITETURA NAO ESPECIFICADAS ANTERIORMENTE
1708;712010001;TESTES E ANALISES TECNICAS DE PRODUTOS NÃO SUJEITOS À VIGILÂNCIA SANITÁRIA
201;712010002;ATIVIDADES DE PESQUISA E DESENVOLVIMENTO EXPERIMENTAL EM CIENCIAS FISICAS E NATURAIS
3001;712010003;SERVIÇOS DE BIOLOGIA, BIOTECNOLOGIA E QUIMICA
1708;712010004;TESTES E ANALISES TECNICAS DE PRODUTOS SUJEITOS À VIGILÂNCIA SANITÁRIA
201;721000001;PESQUISA E DESENVOLVIMENTO EXPERIMENTAL EM CIÊNCIAS FÍSICAS E NATURAIS
201;722070001;PESQUISA E DESENVOLVIMENTO EXPERIMENTAL EM CIÊNCIAS SOCIAIS E HUMANAS
1706;731140001;AGÊNCIAS DE PUBLICIDADE (CRIAÇÃO E PRODUÇÃO DE PROPAGANDA)
1008;731140002;COLOCAÇÃO, EM NOME DE CLIENTES, DE MATERIAL PUBLICITARIO EM JORNAIS, REVISTAS, RADIO, TELEVISAO, INTERNET E EM OUTROS VEICULOS DE COMUNICAÇÃO (INTERMEDIAÇÃO DE CAMPANHAS PUBLICITÁRIAS)
1008;731140002;COLOCAÇÃO, EM NOME DE CLIENTES, DE MATERIAL PUBLICITARIO EM JORNAIS, REVISTAS, RADIO, TELEVISAO, INTERNET E EM OUTROS VEICULOS DE COMUNICAÇÃO (INTERMEDIAÇÃO DE CAMPANHAS PUBLICITÁRIAS)
2301;731140003;SERVIÇO DE PROGRAMAÇÃO E COMUNICAÇÃO VISUAL
1008;731220001;AGENCIAMENTO DE ESPAÇOS PARA PUBLICIDADE, EXCETO EM VEICULOS DE COMUNICAÇÃO
1008;731220001;AGENCIAMENTO DE ESPAÇOS PARA PUBLICIDADE, EXCETO EM VEICULOS DE COMUNICAÇÃO
1724;731220002;LOCAÇÃO DE ESPAÇOS PUBLICITARIOS
1724;731220002;LOCAÇÃO DE ESPAÇOS PUBLICITARIOS
1706;731900101;CRIAÇÃO DE ESTANDES PARA FEIRAS E EXPOSIÇÕES
1706;731900201;PROMOÇÃO DE VENDAS
1706;731900301;MARKETING DIRETO
1706;731900401;CONSULTORIA EM PUBLICIDADE
1724;731909901;VEICULAÇÃO E DIVULGAÇÃO DE TEXTOS, DESENHOS E OUTROS MATERIAIS DE PUBLICIDADE
1724;731909901;VEICULAÇÃO E DIVULGAÇÃO DE TEXTOS, DESENHOS E OUTROS MATERIAIS DE PUBLICIDADE
1724;731909902;SERVIÇOS DE PUBLICIDADE AEREA
1724;731909902;SERVIÇOS DE PUBLICIDADE AEREA
1724;731909903;SERVIÇOS DE CARRO DE SOM PARA PUBLICIDADE
1724;731909903;SERVIÇOS DE CARRO DE SOM PARA PUBLICIDADE
1706;731909999;OUTRAS ATIVIDADES DE PUBLICIDADE NÃO ESPECIFICADAS ANTERIORMENTE
1701;732030001;PESQUISAS DE MERCADO E DE OPINIÃO PÚBLICA
2301;741020101;DESIGN
2301;741020102;SERVIÇOS DE DESENHO INDUSTRIAL
3201;741020103;DESIGN DE MODA
711;741020201;DESIGN DE INTERIORES
2301;741020301;DESIGN DE PRODUTOS
2301;741020302;SERVIÇOS DE DESENHO INDUSTRIAL
3201;741020303;DESIGN DE MODA
2301;741029901;ATIVIDADES DE DESIGN NÃO ESPECIFICADAS ANTERIORMENTE
1302;742000101;ATIVIDADES DE PRODUÇÃO DE FOTOGRAFIAS, EXCETO AEREA E SUBMARINA
1302;742000102;ATELIER FOTOGRAFICO
718;742000201;ATIVIDADES DE PRODUÇÃO DE FOTOGRAFIAS AÉREAS E SUBMARINAS
1302;742000301;LABORATÓRIOS FOTOGRÁFICOS
1302;742000401;FILMAGEM DE FESTAS E EVENTOS
1303;742000501;SERVIÇOS DE MICROFILMAGEM
1702;749010101;SERVIÇOS DE TRADUÇÃO, INTERPRETAÇÃO E SIMILARES
719;749010201;ESCAFANDRIA E MERGULHO
1701;749010301;SERVIÇOS DE AGRONOMIA E DE CONSULTORIA ÀS ATIVIDADES AGRÍCOLAS E PECUÁRIAS
1002;749010401;ATIVIDADES DE INTERMEDIAÇÃO E AGENCIAMENTO DE SERVIÇOS E NEGÓCIOS EM GERAL, EXCETO IMOBILIÁRIOS
1704;749010501;AGENCIAMENTO DE PROFISSIONAIS PARA ATIVIDADES ESPORTIVAS, CULTURAIS E ARTISTICAS
1003;749010502;SERVIÇOS DE AGENTE DE OBRAS DE ARTE E LITERARIAS
1720;749019901;CONSULTORIA NA AREA DE ESTATISTICA
3601;749019902;SERVIÇOS DE METEOROLOGIA
720;749019903;NUCLEAÇÃO E BOMBARDEAMENTO DE NUVENS E CONGENERES
1701;749019999;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE
501;750010001;ATIVIDADES VETERINARIAS
507;750010002;AMBULÂNCIA PARA ANIMAIS
503;750010003;LABORATÓRIO DE ANALISE VETERINARIA
502;750010004;CLIINICA OU CONSULTÓRIO VETERINARIO
505;750010005;BANCO DE SANGUE E DE ÓRGAOS DE ANIMAIS
506;750010006;COLETA DE MATERIAIS BIOLOGICOS DE QUALQUER ESPECIE PARA USO VETERINARIO
509;750010007;PLANOS DE ASSISTENCIA VETERINARIA
509;750010007;PLANOS DE ASSISTENCIA VETERINARIA
509;750010007;PLANOS DE ASSISTENCIA VETERINARIA
502;750010008;HOSPITAL VETERINÁRIO
9903;771100001;LOCAÇÃO DE AUTOMÓVEIS SEM CONDUTOR
9903;771950101;LOCAÇÃO DE EMBARCAÇÕES SEM TRIPULAÇÃO, EXCETO PARA FINS RECREATIVOS
9903;771950201;LOCAÇÃO DE AERONAVES SEM TRIPULAÇÃO
9903;771959901;LOCAÇÃO DE OUTROS MEIOS DE TRANSPORTE NÃO ESPECIFICADOS ANTERIORMENTE, SEM CONDUTOR
9903;772170001;ALUGUEL DE EQUIPAMENTOS RECREATIVOS E ESPORTIVOS
9903;772250001;ALUGUEL DE FITAS DE VÍDEO, DVDS E SIMILARES
9903;772330001;ALUGUEL DE OBJETOS DO VESTUÁRIO, JÓIAS E ACESSÓRIOS
9903;772920101;ALUGUEL DE APARELHOS DE JOGOS ELETRÔNICOS
9903;772920201;ALUGUEL DE MÓVEIS, UTENSÍLIOS E APARELHOS DE USO DOMÉSTICO E PESSOAL; INSTRUMENTOS MUSICAIS
9903;772920301;ALUGUEL DE MATERIAL MÉDICO
