"2680","SERVICOS PROCESSAMENTO DE DADOS"
"2683","Contribuição Devida a Outras Entidades e Fundos - Serviço Nacional de Aprendizagem Rural - Senar - Depósito Administrativo"
"2687","R D Ativa - Multas Previstas na Legislação sobre Defesa de Direitos Difusos"
"2690","MULTA - MULTA PREV LEG DEF DIR DIFUSO-D ATIVA"
"2698","JUROS - MULTA PREV LEG DEF DIR DIFUSO-D ATIVA"
"2701","JUROS IRPJ - OPERACOES INTRAORCAMENTARIAS"
"2714","JUROS ITR - OPERACOES INTRAORCAMENTARIAS"
"2715","CONTRIB COMLZ PROD RUR PRODUTOR RURAL PF-PARC"
"2716","Contribuição Devida a Outras Entidades e Fundos - Instituto Nacional de Colonização e Reforma Agrária - Incra - Depósito Administrativo"
"2719","COTAS CONTRIBUICAO S/EXPORTACAO"
"2722","Contribuição Devida a Outras Entidades e Fundos - Fundo Aeroviário - Depósito Administrativo"
"2727","MULTA D.ATIVA - RESERVA MONETARIA"
"2730","JUROS PIS - OPERACOES INTRAORCAMENTARIAS"
"2731","MULTA - CONTRIB COMZL PRODUTOR RUR PF - PARC"
"2735","ATRIB UNIAO TERRITORIO RORAIMA"
"2739","Contribuição Devida a Outras Entidades e Fundos - Fundo de Desenvolvimento do Ensino Profissional Marítimo - FDEPM - Depósito Administrativo"
"2742","MULTA CSLL - OPERACOES INTRAORCAMENTARIAS"
"2743","MULTA IMP IMPORTACAO - OPER INTRAORCAMENTARIA"
"2744","JUROS - CONTRIB COMLZ PRODUTOR RUR PF - PARC"
"2745","Contribuição Devida a Outras Entidades e Fundos - Serviço Nacional de Aprendizagem do Transporte - Senat - Depósito Administrativo"
"2751","MULTA IPI - BEBIDAS - OPER INTRAORCAMENTARIAS"
"2752","TJLP - CONTRIB COMLZ PRODUTOR RUR PF - PARC"
"2755","Serviços Administrativos - DPRF"
"2760","COT-PAR MARGEM REV COMBUSTIVEL"
"2768","IRPF - Conversão Depósito Judicial"
"2770","JUROS ITR - TAXA CAD CONTR AREA RURAL"
"2774","Contribuição Devida a Outras Entidades e Fundos - Serviço Social de Transporte - Sest - Depósito Administrativo"
"2778","REC D ATIVA - RESERVA MONETARIA"
"2780","Contribuição Devida a Outras Entidades e Fundos - Serviço Nacional de Aprendizagem Industrial - Senai - Depósito Administrativo"
"2783","IRPJ - Conversão Depósito Judicial"
"2786","TRANSFERENCIAS DE PESSOAS - CNDM"
"2794","JUROS IRPF - DIVIDA ATIVA"
"2796","IPI - Outros - Conversão Depósito Judicial"
"2797","Contribuição Devida a Outras Entidades e Fundos - Serviço Social da Industria - Sesi - Depósito Administrativo"
"2807","JUROS - IRPJ"
"2808","IRRF - Conversão Depósito Judicial"
"2810","IOF - Conversão Depósito Judicial"
"2813","Contribuição Devida a Outras Entidades e Fundos - Serviço Nacional de Aprendizagem Comercial - Senac - Depósito Administrativo"
"2815","JUROS IRPJ - DIVIDA ATIVA"
"2820","Contribuição Devida a Outras Entidades e Fundos - Serviço Social do Comercio - Sesc - Depósito Administrativo"
"2823","TRANSFERENCIAS DO EXTERIOR - CNDM"
"2831","JUROS - IRRF"
"2836","Finsocial - Conversão Depósito Judicial"
"2840","JUROS IRRF - DIVIDA ATIVA"
"2842","Cide - Sebrae/Apex/ABDI - Depósito Administrativo"
"2849","PIS - Conversão de Depósito Judicial"
"2851","CSLL - Conversão de Depósito Judicial"
"2858","JUROS IPI - DIVIDA ATIVA"
"2859","Contribuição Devida a Outras Entidades e Fundos - Serviço Nacional de Aprendizagem do Cooperativismo - Sescoop - Depósito Administrativo"
"2864","Honorários Advocatícios Sucumbência - PGFN"
"2865","R D Ativa - Crédito Rural - Programa de Revitalização de Cooperativas de Produção Agropecuária - Recoop"
"2866","JUROS IPI - VINC IMPORTACAO"
"2871","R D Ativa - Multa Polícia Federal - Controle e Fiscalização de Produtos Químicos"
"2874","MULTA IPI - OUTROS - OPER INTRAORCAMENTARIAS"
"2877","Multa destinada ao Fundo de Amparo ao Trabalhador - FAT"
"2880","Conversão Depósito Judicial - outros"
"2882","MULTA IPI - VINC IMPOR - OPER INTRAORCAM"
"2888","R D Ativa - Multas Diversas - Secretaria do Patrimônio Público"
"2890","MULTAS PREV NA LEGISL SANITARIA"
"2892","II - Imposto  Importação - Lançamento de Ofício"
"2894","R D Ativa - Fundo de Investimentos Setoriais - Fiset - Florestamento e Reflorestamento"
"2903","MULTA IOF"
"2904","IRPF - Lançamento de Ofício"
"2911","MULTA OUTROS IMPOSTOS - DIVIDA ATIVA"
"2917","IRPJ - Lançamento de Ofício"
"2920","MULTA IMP EXPORTACAO - OUTROS"
"2927","IOF - Contrato de Derivativos"
"2932","IRRF - Lançamento de Ofício"
"2933","Regime de Tributação Unificada - RTU - Importação"
"2938","TRANSFERENCIAS INST PRIVADAS - CNDM"
"2940","MULTA E JUROS ITR"
"2945","IPI - Lançamento de Ofício"
"2946","MULTA ITR"
"2954","MULTA ART.4 DL 1680/79 - DIVIDA ATIVA"
"2956","Regime de Tributação Unificada - RTU - Importação - Lançamento de Ofício"
"2958","IOF - Lançamento de Ofício"
"2960","Cofins - Lançamento de Ofício"
"2962","RECEITA DIVIDA ATIVA-MULTA EMPREST. COMPULS."
"2970","MJ TARI AEROPORTUARIAS/USO COM"
"2973","CSLL - Lançamento de Ofício"
"2979","Pasep - Retenção sobre as Transferências Efetuadas para Estados, DF e Municípios"
"2985","Contribuição Previdenciária Sobre Receita Bruta - Art. 7º da Lei 12.546/2011"
"2986","PIS - Lançamento de Ofício"
"2989","MULTA E JUROS DO SALARIO EDUCACAO"
"2991","Contribuição Previdenciária Sobre Receita Bruta - Art. 8º da Lei 12.546/2011"
"2997","MULTA IRPJ - OPERACOES INTRAORCAMENTARIAS"
"2999","Pasep - Lançamento de Ofício"
"3001","TRANSFERENCIAS GOVERNAMENTAIS"
"3005","MULTA DE OFICIO - IMP IMPORTACAO"
"3008","Royalties Até 5% - Lavra na Área Pré-Sal - Em Plataforma"
"3009","TRANSFERENCIAS CORRENTES"
"3014","Royalties Excedente 5% - Lavra na Área Pré-Sal - Em Plataforma"
"3017","MULTA ITR - OPERACOES INTRAORCAMENTARIAS"
"3018","MULTA DE OFICIO - IRPF"
"3020","MULTA DE OFICIO - IRPJ"
"3025","TRANSF INTRAGOVERNAMENTAIS"
"3026","TRANSFERENCIAS DA UNIAO-INTRA"
"3033","COTA-PARTE VALOR PETROL. BRUTO-PROD. NAC."
"3037","Participação Especial - Lavra na Área Pré-Sal"
"3041","CONTRIBUICAO SALARIO EDUCACAO"
"3043","Lei nº 11.941, de 2009 - PGFN - Parcelamento de Dívida Decorrente de Aproveitamento Indevido de Créditos do IPI - Art. 2º - Depósito Judicial"
"3046","MULTA DE OFICIO - IRRF"
"3050","MJ DA COTA DE PREVIDENCIA"
"3051","MULTA E JUROS DE OUTRAS CONTRIBUICOES"
"3059","MULTA DE OFICIO - IPI"
"3061","MULTA DE OFICIO - IOF"
"3066","Lei nº 11.941/2009 - PGFN - Débitos Previdenciários - Parcelamento de Saldo Remanescente dos Programas Refis, Paes, Paex e Parcelamentos Ordinários - Art. 3º - Depósito Judicial"
"3068","CONTRIBUICAO SINDICAL COTA-PARTE - OUTRAS"
"3072","Regularização de Depósitos - Lei nº 12.099, de 2009"
"3074","MULTA DE OFICIO - COFINS"
"3076","OUTRAS RECEITAS - FUNCAB"
"3084","Pasep - Receita Operacional"
"3087","MULTA DE OFICIO - CSLL"
"3089","Lei nº 11.941, de 2009 - PGFN - Demais Débitos - Parcelamento de Saldo Remanescente dos Programas Refis, Paes, Paex e Parcelamentos Ordinários - Art. 3º - Depósito Judicial"
"3090","MULTA DE OFICIO - PIS/PASEP"
"3092","Pasep - Folha de Pagamento"
"3095","Lei nº 11.941, de 2009 - RFB - Parcelamento de Dívida Decorrente de Aproveitamento Indevido de Créditos do IPI - Art. 2º- Depósito Judicial"
"3101","JUROS LANC OFICIO - IMP IMPORTACAO"
"3105","MULTA PIS - OPERACOES INTRAORCAMENTARIAS"
"3106","CONTRIBUICAO TERCEIROS - INCRA - PARCELAMENTO"
"3111","Lei nº 11.941, de 2009 - RFB - Débitos Previdenciários - Parcelamento de Saldo Remanescente dos Programas Refis, Paes, Paex e Parcelamentos Ordinarios - Art. 3º- Depósito Judicial"
"3113","SEDI- SERVICOS TECNOLOGICOS"
"3114","JUROS LANC OFICIO - IRPF"
"3121","PIS - Operações Intra Orçamentárias"
"3122","MULTA - CONTRIBUICAO TERCEIROS - INCRA - PARC"
"3127","JUROS LANC OFICIO - IRPJ"
"3128","Lei nº 11.941, de 2009 - RFB - Demais Débitos - Parcelamento de Saldo Remanescente dos Programas Refis, Paes, Paex e Parcelamentos Ordinários - Art. 3º- Depósito Judicial"
"3130","JUROS IPI - FUMO"
"3134","R D Ativa - IRPJ - Lançado de Ofício - Simples Nacional"
"3140","R D Ativa - CSLL - Lançado de Ofício - Simples Nacional"
"3142","JUROS LANC OFICIO - IRRF"
"3147","JUROS - CONTRIBUICAO TERCEIROS - INCRA - PARC"
"3148","Multa Isolada sobre Créditos em Pedidos de Ressarcimento ou Declaração de Compensação"
"3155","JUROS LANC OFICIO - IPI"
"3156","JUROS IPI - OUTROS"
"3157","R D Ativa - Cofins - Lançado de Ofício - Simples Nacional"
"3163","R D Ativa - PIS - Lançado de Ofício - Simples Nacional"
"3168","JUROS LANC OFICIO - IOF"
"3170","JUROS LANC OFICIO - COFINS"
"3172","JUROS - MULTA ISOLADA - RESSARCIM/COMPENSACAO"
"3173","TJLP - CONTRIBUICAO TERCEIROS - INCRA - PARC"
"3180","MULTA FINSOCIAL - DIVIDA ATIVA"
"3183","JUROS LANC OFICIO - CSLL"
"3186","R D Ativa - IPI - Lançado de Ofício - Simples Nacional"
"3190","MULDI - OUTRAS MULTAS ADMINISTRADAS PELA RFB"
"3192","R D Ativa - Contribuição Previdenciária Patronal - Lançado de Ofício - Simples Nacional"
"3196","JUROS LANC OFICIO - PIS/PASEP"
"3199","Multa por Atraso na Entrega da Declaração de IPI"
"3201","OUTRAS RECEITAS CORRENTES"
"3202","R D Ativa - Contribuição Previdenciária Sobre Receita Bruta"
"3208","IRRF - Aluguéis e Royalties Pagos a Pessoa Física"
"3210","MULTAS E JUROS DE MORA"
"3218","MULTA E JUROS DOS TRIBUTOS"
"3219","IRPJ - Ganho de Capital - Alienação de Ativos - Simples Nacional - Lançamento de Ofício"
"3223","IRRF - Resgate Previdência Complementar/Modalidade Contribuição Definida/Variável - Não Optante Tributação Exclusiva"
"3225","IRPJ - Ganhos Líquidos em Operações na Bolsa - Simples Nacional"
"3228","MULTA IMP IMPORTACAO"
"3231","Imposto Importação - Remessa Postal"
"3236","MULTA E JUROS IR E PROV QQ NAT"
"3244","MULTA - IRPF"
"3248","Multa Aduaneira - Remessa Postal"
"3249","IRRF - Ouro Ativo Financeiro"
"3251","IRRF - Juros  Caderneta de Poupança e  Letras Hipotecárias - Pessoa Jurídica"
"3252","MULTA - IRPJ"
"3254","Imposto Importação - Remessa Postal - Lançamento de Ofício"
"3260","CSLL - Retenção na Fonte sobre Pagamentos de Pessoa Jurídica a outra Pessoa Jurídica de Direito Privado - Lançamento de Ofício"
"3261","CONTRIBUICAO TERCEIROS - SENAI - PARCELAMENTO"
"3264","IRRF - JUROS NAO ESPECIFICADOS"
"3277","IRRF - Rendimentos de Partes Beneficiárias ou de Fundador"
"3279","MULTA - IRRF"
"3280","IRRF - Rem Serv Prest Associad Coop Trabalho"
"3283","MULTA OFICIO - IMP IMPORT - REMESSA POSTAL"
"3287","MULTA IPI - OUTROS"
"3290","R D Ativa - Multa Destinada ao Fundo de Amparo ao Trabalhador - FAT"
"3292","Fundaf - Ressarcimento por Cópias"
"3295","MULTA E JUROS DO IULCLGL - OUTROS"
"3300","CPSS - Não Patronal - Depósito Judicial"
"3304","Fundaf - Demais Receitas"
"3308","CSLL - Retenção na Fonte sobre Pagamentos de Empresa Pública, Sociedade de Economia Mista e outras Entidades a Pessoa Jurídica de Direito Privado - Lançamento de Ofício"
"3309","MULTA - CONTRIBUICAO TERCEIROS - SENAI - PARC"
"3316","Cofins - Retenção na Fonte sobre Pagamentos de Pessoa Jurídica a outra Pessoa Jurídica de Direito Privado - Lançamento de Ofício"
"3317","IRPJ - Ganhos Líquidos em Operações na Bolsa - Lucro Real"
"3318","JUROS - CONTRIBUICAO TERCEIROS - SENAI - PARC"
"3320","IRPJ - Lucro Inflacionário"
"3322","CPSS - Não Patronal - Depósito Administrativo"
"3324","MULTA IOF - DIVIDA ATIVA"
"3332","Cofins - Retenção na Fonte sobre Pagamentos de Empresa Pública, Sociedade de Economia Mista e outras Entidades a Pessoa Jurídica de Direito Privado - Lançamento de Ofício"
"3333","SIMPLES NACIONAL"
"3339","R D Ativa - Pagamento Unificado - Incorporações - Programa Minha Casa, Minha Vida - PMCMV"
"3340","TRANS REC FUNDOS PROG B CENTRAL"
"3345","IPI - Vinculado Importação - Lançamento de Ofício"
"3351","Doações aos Fundos dos Direitos da Criança e do Adolescente"
"3357","MULTA - SIMPLES NACIONAL"
"3358","MULTA DE OFICIO - IPI VINC IMPORTACAO"
"3359","PIS - Retenção na Fonte sobre Pagamentos de Pessoa Jurídica a outra Pessoa Jurídica de Direito Privado - Lançamento de Ofício"
"3360","PIS - Retenção na Fonte sobre Pagamentos de Empresa Pública, Sociedade de Economia Mista e outras Entidades a Pessoa Jurídica de Direito Privado - Lançamento de Ofício"
"3361","TJLP - CONTRIBUICAO TERCEIROS - SENAI - PARC"
"3367","MULTAS PREV LEI SERVICO MILITAR"
"3368","R D Ativa - Pagamento Unificado - Construções - Programa Minha Casa, Minha Vida - PMCMV"
"3373","IRPJ - PJ Não Obrigadas ao Lucro Real - Balanço Trimestral"
"3374","Multa do Regime Disciplinar Aplicada à Rede Arrecadadora do Simples Nacional - RAS"
"3375","IRPJ - Retenção na Fonte sobre Pagamentos de Empresa Pública, Sociedade de Economia Mista e outras Entidades a Pessoa Jurídica de Direito Privado - Lançamento de Ofício"
"3376","CONTRIBUICAO TERCEIROS - SESI - PARCELAMENTO"
"3380","MULTA E JUROS IMP EXPORTACAO"
"3383","MULTA E JUROS DE OUTRAS TAXAS"
"3386","MULTA INSS SIMPLES - DIVIDA ATIVA"
"3387","JUROS - SIMPLES NACIONAL"
"3391","Multa de Outras Origens"
"3397","Multa Administrativa por Falta de Pagamento de Lote Arrematado em Leilão"
"3398","SIMPLES NACIONAL A CLASSIFICAR"
"3399","Devolução de Restituição Indevida - II - Não Tributário"
"3400","INDENIZACOES"
"3404","INDENIZACOES E RESTITUICOES"
"3407","Devolução de Restituição Indevida - IE - Não Tributário"
"3412","Devolução de Restituição Indevida - ITR - Não Tributário"
"3413","Devolução de Restituição Indevida - IPI - Não Tributário"
"3414","MULTA - CONTRIBUICAO TERCEIROS - SESI - PARC"
"3426","IRRF - Aplicações Financeiras de Renda Fixa - Pessoa Jurídica"
"3436","Devolução de Restituição Indevida - IOF - Não Tributário"
"3439","MULTA REGUL PARA TRAF MARITIMO"
"3441","DIVIDA ATIVA GLOBAL"
"3442","Devolução de Restituição Indevida - CSLL - Não Tributário"
"3447","MULTA POLUICAO DE AGUAS"
"3454","ENCARGOS DIVIDA ATIVA - GLOBAL"
"3455","MULTAS PREV ACORDO INTERN PESCA"
"3459","Devolução de Restituição Indevida - CIDE - Não Tributário"
"3463","MULTAS DEC APREENSAO EMB PESCA"
"3465","Devolução de Restituição Indevida - PIS/Pasep - Não Tributário"
"3467","IOF - Seguros"
"3470","JUROS INSS SIMPLES - DIVIDA ATIVA"
"3471","Multas Previstas no Código Eleitoral e Leis Conexas"
"3472","JUROS - CONTRIBUICAO TERCEIROS - SESI - PARC"
"3480","OUTRAS MULTAS"
"3482","Multa Isolada - Contribuições Sociais e Imposto de Renda Retidos na Fonte - CSIRF (art. 43 L. 9430)"
"3483","TJLP - CONTRIBUICAO TERCEIROS - SESI - PARC"
"3488","Multa Por Falta de Retenção na Fonte de Imposto ou Contribuição"
"3494","Doação ao Fundo Nacional de Desenvolvimento Científico e Tecnológico - FNDCT"
"3495","Juros Isolados - Contribuições Sociais e Imposto de Renda Retidos na Fonte - CSIRF (art. 43 L. 9430)"
"3496","CONTRIBUICAO TERCEIROS - SENAC - PARCELAMENTO"
"3498","Indenizações - Demais"
"3500","MJ TAXA FISC TELEC R EVENTUAIS"
"3501","MJ TAXA FISC TELECOMUNICACOES - DIVIDA ATIVA"
"3504","Devolução de Restituição Indevida - Contribuição Previdenciária - Não Tributário"
"3507","JUROS LANCADOS DE OFICIO - CSIRF"
"3508","MULTA - CONTRIBUICAO TERCEIROS - SENAC - PARC"
"3510","HONORARIOS DEF FAZ NACIONAL-GLOBAL"
"3519","RECEITA DA DIVIDA ATIVA"
"3522","IRPF-CAD/COI/AC - ATE 30/07/93"
"3523","RECEITA DA DIVIDA ATIVA TRIBUTARIA"
"3527","Receita Dívida Ativa - Imposto  Importação"
"3533","IRRF - Provento de aposentadoria, reserva ou reforma e de pensão civil ou militar pago por Previdência da União, Estados, DF ou Municípios (regime geral ou do servidor público)"
"3535","R D ATIVA IR PROV QQ NATUREZA"
"3540","IRRF - Benefício previdenciário, modalidade beneficio ou contrib definido ou de contrib variável, pagos por prev. complementar ou soc. seguradora, ou Fapi, não op tribut exclusiva"
"3543","Receita Dívida Ativa - IRPF"
"3548","IRPJ - Cobrança"
"3550","IRRF - Rendimento do Trabalho - Cobrança"
"3551","Receita Dívida Ativa - IRPJ"
"3556","IRRF - Resgate de valores acumulados relativos a planos de caráter previdenciário estruturados na modalidade de beneficio definido, não optantes pela tributação exclusiva"
"3560","Receita Dívida Ativa - IRRF"
"3562","IRRF - Participação dos trabalhadores nos lucros ou resultados (PLR) objeto de negociação entre a empresa e seus empregados"
"3563","IRRF - Rendimentos de Capital - Cobrança"
"3576","IRRF - Outros Rendimentos - Cobrança"
"3578","Receita Dívida Ativa - IPI"
"3579","IRRF - Resgate previdência complementar/socied. seguradora (modalidade contribuição definida/variável), seguro vida cobertura por sobrevivência ou Fapi - Optantes Trib. Exclusiva"
"3585","R D Ativa - Contribuição para o Funttel"
"3586","RECEITA DIVIDA ATIVA-IMPOST. UNICO S/ MINER"
"3589","IPI - Bebidas - Cobrança"
"3591","IPI - outros - Cobrança"
"3594","MULTAS PREV REG ESTRANGEIROS"
"3600","RESTITUICOES"
"3601","Contribuição Previdenciária Sobre a Receita Bruta - Lançamento de Ofício"
"3603","IOF - Cobrança"
"3607","Restituições - outras"
"3610","R D ATIVA - OUTROS TRIBUTOS"
"3615","Receita Dívida Ativa - outros Tributos - Principal"
"3616","PIS - Cobrança"
"3618","Compensação Previdenciária Indevida em GFIP"
"3623","Receita Dívida Ativa - Multa CLT"
"3624","Multa por Atraso na Entrega da Escrituração Contábil Fiscal (ECF)"
"3629","Pasep - Cobrança"
"3630","Multa por falta ou atraso na entrega da Escrituração Fiscal Digital - EFD-ICMS/IPI"
"3631","TAXA ORGAN REGUL MERC BORRACHA"
"3640","Receita Dívida Ativa - outras"
"3644","Cofins - Cobrança"
"3647","Encargos por recolhimento fora do prazo - Documento de Arrecadação do Empregador Doméstico (DAE)"
"3653","Encargos por repasse fora do prazo - Instituição Financeira Centralizadora - Documento de Arrecadação do Empregador Doméstico (DAE)"
"3657","CSLL - Cobrança"
"3658","R D ATIVA - NAO TRIBUTARIA"
"3660","MULTA IRPF - COBRANCA"
"3666","RECEITAS DIVERSAS"
"3672","JUROS IRPF - COBRANCA"
"3674","IRRF - FUNDO DE RENDA FIXA"
"3676","Multa por atraso no envio de informações de Alvarás e/ou Habite-se de Obras de Construção Civil por parte das Prefeituras e GDF via SisobraPref à RFB"
"3682","Multa Isolada - Contribuições Sociais Retidas na Fonte - CSRF (art. 43 L. 9430)"
"3683","JUROS - CONTRIBUICAO TERCEIROS - SENAC - PARC"
"3685","RESULTADO DO BANCO CENTRAL"
"3690","Receita Decorrente de Bens e Valores Apreendidos - outros"
"3691","REC DECORRENTE DE BENS E VALORES APREENDIDOS"
"3698","MULTA IRPJ - COBRANCA"
"3699","IRRF - Rendimentos produzidos por aplicação financeira a que se refere o art. 2º da Lei nº 12.431, de 2011. (Decreto nº 7.603/2012)."
"3700","JUROS IRPJ - COBRANCA"
"3703","Pasep - Pessoa Jurídica de Direito Publico"
"3709","AFRMM - Empresa Estrangeira de Navegação ou Empresa Brasileira de Navegação, Operando Embarcação Afretada de Registro Estrangeiro"
"3711","Juros Isolados - Contribuições Sociais Retidas na Fonte - CSRF (art. 43 L. 9430)"
"3712","MULTA IRRF - COBRANCA"
"3713","TJLP - CONTRIBUICAO TERCEIROS - SENAC - PARC"
"3720","JUROS LANCADOS DE OFICIO - CSRF"
"3725","JUROS IRRF - COBRANCA"
"3738","Multas Diversas Aplicadas pela Receita Federal, Exceto  Aduaneira"
"3740","MULTA IPI - COBRANCA"
"3746","Cofins - Retenção na Fonte - Aquisição de Autopeças"
"3747","CONTRIBUICAO TERCEIROS - SESC - PARCELAMENTO"
"3753","JUROS IPI - COBRANCA"
"3754","JUROS ADICIONAL IULCLG - DIVIDA ATIVA"
"3762","Outras Receitas Eventuais"
"3766","MULTA IOF - COBRANCA"
"3767","AFRMM - Adicional ao Frete para Renovação da Marinha Mercante - Lançamento de Ofício"
"3770","PIS - Retenção na Fonte - Aquisição de Autopeças"
"3771","OUTRAS RECEITAS - TOTAL"
"3772","MULTA - CONTRIBUICAO TERCEIROS - SESC - PARC"
"3773","TUM - Taxa de Utilização do Sistema de Controle de Arrecadação do Adicional ao Frete para Renovação da Marinha Mercante (MERCANTE)"
"3779","JUROS IOF - COBRANCA"
"3780","Reabertura Lei nº 11.941, de 2009 - PGFN - Débitos Previdenciários - Parcelamento de Dívidas Não Parceladas Anteriormente - Art. 1º"
"3781","MULTA PIS - COBRANCA"
"3794","JUROS PIS - COBRANCA"
"3796","Reabertura Lei nº 11.941, de 2009 - PGFN - Débitos Previdenciários - Parcelamento de Saldo Remanescente dos Programas Refis, Paes, Paex e Parcelamentos Ordinários - Art. 3º"
"3797","JUROS IUEE - DIVIDA ATIVA"
"3800","RECEITA DA PRODUCAO VEGETAL"
"3801","RECEITA AGROPECUARIA"
"3806","MULTA PASEP - COBRANCA"
"3812","Reabertura Lei nº 11.941/2009 - PGFN - Débitos Previdenciários - Pagamento à vista com utilização de Prejuízo Fiscal e Base de Cálculo Negativa da CSLL para liquidar multa e juros"
"3818","FFAP - SERVICOS DE METEOROLOGIA"
"3819","JUROS PASEP - COBRANCA"
"3821","MULTA COFINS - COBRANCA"
"3826","FFAP - RECEITA PRODUCAO VEGETAL"
"3829","Reabertura Lei nº 11.941, de 2009 - PGFN - Demais Débitos - Pagamento à vista com utilização de Prejuízo Fiscal e Base de Cálculo Negativa da CSLL para liquidar multa e juros"
"3834","SERVICOS DE METEOROLOGIA"
"3835","Reabertura Lei nº 11.941, de 2009 - PGFN - Demais Débitos - Parcelamento de Dívidas Não Parceladas Anteriormente - Art. 1º"
"3841","Reabertura Lei nº 11.941, de 2009 - PGFN - Demais Débitos - Parcelamento de Saldo Remanescente dos Programas Refis, Paes, Paex e Parcelamentos Ordinários - Art. 3º"
"3842","IRRF - Pagamentos a Pessoa Jurídica Fornecedora de Insumos ou Transportadora de Carga que geram Direito ao Crédito Presumido"
"3843","JUROS - CONTRIBUICAO TERCEIROS - SESC - PARC"
"3847","JUROS COFINS - COBRANCA"
"3850","IRRF - Pagamentos a Pessoa Física Fornecedora de Insumos ou Transportadora Autônoma de Carga que geram Direito ao Crédito Presumido"
"3851","TJLP - CONTRIBUICAO TERCEIROS - SESC - PARC"
"3858","Reabertura Lei nº 11.941, de 2009 - PGFN - Parcelamento Dívida Decorrente de Aproveitamento Indevido de Créditos de IPI - Art. 2º"
"3862","MULTA CSLL - COBRANCA"
"3864","Multa por Atraso/Erro/Omissão - Siscoserv"
"3869","JUROS IUM - DIVIDA ATIVA"
"3870","Reabertura Lei nº 11.941, de 2009 - RFB - Débitos Previdenciários - Parcelamento de Dívidas Não Parceladas Anteriormente - Art. 1º"
"3875","JUROS CSLL - COBRANCA"
"3877","CSLL - Pagamentos a Pessoa Jurídica Fornecedora de Insumos ou Transportadora de Carga que geram Direito ao Crédito Presumido"
"3878","CIDE - SEBRAE/APEX/ABDI - PARCELAMENTO"
"3880","PIS - CONTRIBUICAO PARA O PROGRAMA"
"3885","PIS - Receita Operacional"
"3887","Reabertura Lei nº 11.941, de 2009 - RFB - Débitos Previdenciários - Parcelamento de Saldo Remanescente dos Programas Refis, Paes, Paex e Parcelamentos Ordinários - Art. 3º"
"3888","IRPJ - LEI 8631/93"
"3890","II - Imposto  Importação - Conversão Depósito Judicial"
"3893","MULTA INFRACAO - SEMEN"
"3902","MULTA IMP IMPORTACAO CONV DEP JUDICIAL"
"3903","Reabertura Lei nº 11.941/2009 - RFB - Débitos Previdenciários - Pagamento à vista com utilização de Prejuízo Fiscal e Base de Cálculo Negativa da CSLL para liquidar multa e juros"
"3906","MULTA ART.6 DL 1899/81 - SEMEN"
"3910","Reabertura Lei nº 11.941, de 2009 - RFB - Demais Débitos - Pagamento à vista com utilização de Prejuízo Fiscal e Base de Cálculo Negativa da CSLL para liquidar multa e juros"
"3914","Parcelamento - Imóveis Extinta RFFSA - SPU"
"3915","JUROS IMP IMPORTACAO CONV DEP JUDICIAL"
"3920","SERVICOS TECNOLOGICOS"
"3922","INT - SERVICOS TECNOLOGICOS"
"3926","Reabertura Lei nº 11.941, de 2009 - RFB - Demais Débitos - Parcelamento de Dívidas Não Parceladas Anteriormente - Art. 1º"
"3927","IPI - VINCULADO IMPORTACAO TOTAL"
"3928","IPI - Vinculado Importação - Conversão Depósito Judicial"
"3930","SEI - SERVICOS ADMINISTRATIVOS"
"3932","Reabertura Lei nº 11.941, de 2009 - RFB - Demais Débitos - Parcelamento de Saldo Remanescente dos Programas Refis, Paes, Paex e Parcelamentos Ordinários - Art. 3º"
"3943","MULTA IPI VINC IMPORTACAO CONV DEP JUDICIAL"
"3949","FUNAT - RESTITUICOES"
"3955","Reabertura Lei nº 11.941, de 2009 - RFB - Parcelamento Dívida Decorrente de Aproveitamento Indevido de Créditos de IPI - Art. 2º"
"3956","JUROS IPI VINC IMPORTACAO CONV DEP JUDICIAL"
"3957","JUROS IST - DIVIDA ATIVA"
"3961","Royalties Até 5% - Art. 2º da Lei nº 12.858/2013"
"3965","JUROS ITR"
"3969","MULTA IPMF"
"3971","JUROS IPMF"
"3973","FUNAT - INDENIZACOES"
"3978","Royalties Excedente a 5% - Art. 2º da Lei nº 12.858/2013"
"3981","Produto Depósitos Abandonados"
"3984","CENTAVOS DESPREZADOS MP 542"
"3990","Participação Especial - Art. 2º da Lei nº 12.858/2013"
"3991","MULTA - CIDE - SEBRAE/APEX/ABDI- PARCELAMENTO"
"3997","MULTA IRPJ - LEI 8631/93"
"4001","PIS - NAO-CUMULATIVO - RESSARC (CONTROLE SRF)"
"4002","JUROS - CIDE - SEBRAE/APEX/ABDI- PARCELAMENTO"
"4003","IPMF-OPER.LANC.DEB.CONTA-REM.DIARIA"
"4007","Lei nº 12.865, de 2013 - RFB - Parcelamento PIS/COFINS - Instituições Financeiras e Cia Seguradoras - Art. 39, Caput"
"4011","TJLP - CIDE - SEBRAE/APEX/ABDI - PARCELAMENTO"
"4013","Lei nº 12.865, de 2013 - PGFN - Parcelamento PIS/COFINS - Instituições Financeiras e Cia Seguradoras - Art. 39, Caput"
"4016","JUROS IRPJ - LEI 8631/93"
"4020","Lei 12.865, de 2013 - RFB - Parcelamento PIS/COFINS - Art. 39, § 1º"
"4025","MULTA E JUROS  IOF"
"4028","IOF - Ouro Ativo Financeiro"
"4029","IRPJ - COMPENSACAO FINAM"
